city,city_ascii,state_id,state_name,county_fips,county_name,lat,lng,timezone
Pasadena Hills,Pasadena Hills,FL,Florida,12101,Pasco,28.2881,-82.238,America/New_York
Gaffney,Gaffney,SC,South Carolina,45021,Cherokee,35.0743,-81.6552,America/New_York
Branson,Branson,MO,Missouri,29213,Taney,36.6509,-93.2636,America/Chicago
Fulton,Fulton,MO,Missouri,29027,Callaway,38.8551,-91.951,America/Chicago
Newington Forest,Newington Forest,VA,Virginia,51059,Fairfax,38.737,-77.2339,America/New_York
Robertsville,Robertsville,NJ,New Jersey,34025,Monmouth,40.3395,-74.2939,America/New_York
Holiday City-Berkeley,Holiday City-Berkeley,NJ,New Jersey,34029,Ocean,39.9639,-74.2787,America/New_York
Melvindale,Melvindale,MI,Michigan,26163,Wayne,42.2802,-83.1782,America/Detroit
Artesia,Artesia,NM,New Mexico,35015,Eddy,32.8497,-104.4268,America/Denver
Tomball,Tomball,TX,Texas,48201,Harris,30.0951,-95.6194,America/Chicago
Enumclaw,Enumclaw,WA,Washington,53033,King,47.2018,-121.9897,America/Los_Angeles
Ottawa,Ottawa,KS,Kansas,20059,Franklin,38.5996,-95.2636,America/Chicago
Levelland,Levelland,TX,Texas,48219,Hockley,33.5806,-102.3635,America/Chicago
Winnetka,Winnetka,IL,Illinois,17031,Cook,42.1064,-87.7421,America/Chicago
Minooka,Minooka,IL,Illinois,17063,Grundy,41.4507,-88.2791,America/Chicago
Lakeland South,Lakeland South,WA,Washington,53033,King,47.2786,-122.2826,America/Los_Angeles
Mendota,Mendota,CA,California,6019,Fresno,36.7555,-120.3776,America/Los_Angeles
Grenada,Grenada,MS,Mississippi,28043,Grenada,33.7816,-89.813,America/Chicago
Brown Deer,Brown Deer,WI,Wisconsin,55079,Milwaukee,43.1743,-87.975,America/Chicago
Sandy,Sandy,OR,Oregon,41005,Clackamas,45.3988,-122.2697,America/Los_Angeles
Lindsay,Lindsay,CA,California,6107,Tulare,36.2082,-119.0897,America/Los_Angeles
Jensen Beach,Jensen Beach,FL,Florida,12085,Martin,27.2437,-80.2423,America/New_York
Cloquet,Cloquet,MN,Minnesota,27017,Carlton,46.7221,-92.4923,America/Chicago
Viera East,Viera East,FL,Florida,12009,Brevard,28.2613,-80.7149,America/New_York
Rantoul,Rantoul,IL,Illinois,17019,Champaign,40.3031,-88.1549,America/Chicago
Cascades,Cascades,VA,Virginia,51107,Loudoun,39.0464,-77.3874,America/New_York
Baraboo,Baraboo,WI,Wisconsin,55111,Sauk,43.4695,-89.7376,America/Chicago
Brock Hall,Brock Hall,MD,Maryland,24033,Prince George's,38.8604,-76.7459,America/New_York
Fortuna,Fortuna,CA,California,6023,Humboldt,40.5862,-124.1419,America/Los_Angeles
Lake Norman of Catawba,Lake Norman of Catawba,NC,North Carolina,37097,Iredell,35.5995,-80.984,America/New_York
Justice,Justice,IL,Illinois,17031,Cook,41.7495,-87.8345,America/Chicago
Fort Atkinson,Fort Atkinson,WI,Wisconsin,55055,Jefferson,42.9253,-88.8442,America/Chicago
Asbury Lake,Asbury Lake,FL,Florida,12019,Clay,30.0472,-81.7853,America/New_York
Fort Bliss,Fort Bliss,TX,Texas,48141,El Paso,31.8396,-106.3747,America/Denver
Borger,Borger,TX,Texas,48233,Hutchinson,35.6598,-101.4012,America/Chicago
Stony Brook,Stony Brook,NY,New York,36103,Suffolk,40.9061,-73.1278,America/New_York
Sarasota Springs,Sarasota Springs,FL,Florida,12115,Sarasota,27.3087,-82.4746,America/New_York
Goldenrod,Goldenrod,FL,Florida,12117,Seminole,28.6114,-81.2916,America/New_York
Georgetown,Georgetown,GA,Georgia,13051,Chatham,31.9849,-81.226,America/New_York
Kingsburg,Kingsburg,CA,California,6019,Fresno,36.5244,-119.5602,America/Los_Angeles
Boone,Boone,IA,Iowa,19015,Boone,42.0531,-93.877,America/Chicago
Jerome,Jerome,ID,Idaho,16053,Jerome,42.7179,-114.5159,America/Boise
Poquoson,Poquoson,VA,Virginia,51735,Poquoson,37.1318,-76.3568,America/New_York
Robinson,Robinson,TX,Texas,48309,McLennan,31.4501,-97.1201,America/Chicago
Sedro-Woolley,Sedro-Woolley,WA,Washington,53057,Skagit,48.5112,-122.2321,America/Los_Angeles
Canóvanas,Canovanas,PR,Puerto Rico,72029,Canóvanas,18.3693,-65.9009,America/Puerto_Rico
Somerville,Somerville,NJ,New Jersey,34035,Somerset,40.5696,-74.6092,America/New_York
Parker,Parker,SC,South Carolina,45045,Greenville,34.8513,-82.4512,America/New_York
Sylacauga,Sylacauga,AL,Alabama,1121,Talladega,33.178,-86.2605,America/Chicago
North St. Paul,North St. Paul,MN,Minnesota,27123,Ramsey,45.0137,-92.9995,America/Chicago
Baker,Baker,LA,Louisiana,22033,East Baton Rouge,30.5832,-91.1582,America/Chicago
Highland City,Highland City,FL,Florida,12105,Polk,27.9633,-81.8781,America/New_York
Port Washington,Port Washington,WI,Wisconsin,55089,Ozaukee,43.3846,-87.8855,America/Chicago
Prairie Ridge,Prairie Ridge,WA,Washington,53053,Pierce,47.1438,-122.1408,America/Los_Angeles
San Marino,San Marino,CA,California,6037,Los Angeles,34.1224,-118.1132,America/Los_Angeles
Upper Montclair,Upper Montclair,NJ,New Jersey,34013,Essex,40.8433,-74.2006,America/New_York
Wimauma,Wimauma,FL,Florida,12057,Hillsborough,27.6964,-82.3034,America/New_York
Escanaba,Escanaba,MI,Michigan,26041,Delta,45.7477,-87.09,America/Detroit
Mango,Mango,FL,Florida,12057,Hillsborough,27.9914,-82.307,America/New_York
Edgewood,Edgewood,WA,Washington,53053,Pierce,47.2309,-122.2832,America/Los_Angeles
Riverview,Riverview,MI,Michigan,26163,Wayne,42.1723,-83.1946,America/Detroit
Amelia,Amelia,OH,Ohio,39025,Clermont,39.0269,-84.2218,America/New_York
College,College,AK,Alaska,2090,Fairbanks North Star,64.8694,-147.8216,America/Anchorage
Lewisburg,Lewisburg,TN,Tennessee,47117,Marshall,35.451,-86.7901,America/Chicago
Derby,Derby,CT,Connecticut,9140,Naugatuck Valley,41.3265,-73.0833,America/New_York
Conneaut,Conneaut,OH,Ohio,39007,Ashtabula,41.9275,-80.5685,America/New_York
Nanakuli,Nanakuli,HI,Hawaii,15003,Honolulu,21.3892,-158.1445,Pacific/Honolulu
Martinsville,Martinsville,NJ,New Jersey,34035,Somerset,40.603,-74.5751,America/New_York
Gonzales,Gonzales,LA,Louisiana,22005,Ascension,30.2132,-90.9234,America/Chicago
Blackfoot,Blackfoot,ID,Idaho,16011,Bingham,43.194,-112.3454,America/Boise
Herrin,Herrin,IL,Illinois,17199,Williamson,37.7983,-89.0305,America/Chicago
Patchogue,Patchogue,NY,New York,36103,Suffolk,40.7621,-73.0185,America/New_York
Union,Union,MO,Missouri,29071,Franklin,38.4399,-90.9927,America/Chicago
Manchester,Manchester,TN,Tennessee,47031,Coffee,35.463,-86.0774,America/Chicago
Crestwood,Crestwood,MO,Missouri,29189,St. Louis,38.5569,-90.3783,America/Chicago
Cottonwood,Cottonwood,AZ,Arizona,4025,Yavapai,34.7195,-112.0016,America/Phoenix
Cypress Lake,Cypress Lake,FL,Florida,12071,Lee,26.5392,-81.8999,America/New_York
Ocean Pines,Ocean Pines,MD,Maryland,24047,Worcester,38.3851,-75.1487,America/New_York
Río Grande,Rio Grande,PR,Puerto Rico,72119,Río Grande,18.3789,-65.8388,America/Puerto_Rico
Lake City,Lake City,FL,Florida,12023,Columbia,30.1901,-82.6471,America/New_York
Garden City,Garden City,ID,Idaho,16001,Ada,43.6526,-116.2743,America/Boise
Madison,Madison,IN,Indiana,18077,Jefferson,38.7581,-85.3973,America/Indiana/Indianapolis
Webster,Webster,TX,Texas,48201,Harris,29.5317,-95.1188,America/Chicago
Jefferson Hills,Jefferson Hills,PA,Pennsylvania,42003,Allegheny,40.2926,-79.9329,America/New_York
McComb,McComb,MS,Mississippi,28113,Pike,31.2442,-90.4716,America/Chicago
Leeds,Leeds,AL,Alabama,1073,Jefferson,33.5436,-86.5639,America/Chicago
Streator,Streator,IL,Illinois,17099,LaSalle,41.1245,-88.8297,America/Chicago
Home Gardens,Home Gardens,CA,California,6065,Riverside,33.8783,-117.5116,America/Los_Angeles
Doctor Phillips,Doctor Phillips,FL,Florida,12095,Orange,28.4474,-81.4914,America/New_York
Fairfax Station,Fairfax Station,VA,Virginia,51059,Fairfax,38.7942,-77.3358,America/New_York
Newman,Newman,CA,California,6099,Stanislaus,37.3156,-121.0212,America/Los_Angeles
Spearfish,Spearfish,SD,South Dakota,46081,Lawrence,44.4909,-103.8155,America/Denver
Commerce,Commerce,CA,California,6037,Los Angeles,33.9963,-118.1519,America/Los_Angeles
West Plains,West Plains,MO,Missouri,29091,Howell,36.7377,-91.868,America/Chicago
Effingham,Effingham,IL,Illinois,17049,Effingham,39.1205,-88.5509,America/Chicago
El Campo,El Campo,TX,Texas,48481,Wharton,29.2,-96.2723,America/Chicago
Scotts Valley,Scotts Valley,CA,California,6087,Santa Cruz,37.0555,-122.0118,America/Los_Angeles
Beatrice,Beatrice,NE,Nebraska,31067,Gage,40.2736,-96.7455,America/Chicago
Cedarburg,Cedarburg,WI,Wisconsin,55089,Ozaukee,43.299,-87.9887,America/Chicago
Diamond Springs,Diamond Springs,CA,California,6017,El Dorado,38.692,-120.8391,America/Los_Angeles
Tamalpais-Homestead Valley,Tamalpais-Homestead Valley,CA,California,6041,Marin,37.8793,-122.5382,America/Los_Angeles
Lake Tapps,Lake Tapps,WA,Washington,53053,Pierce,47.2307,-122.1695,America/Los_Angeles
North Merrick,North Merrick,NY,New York,36059,Nassau,40.6871,-73.5615,America/New_York
Kewanee,Kewanee,IL,Illinois,17073,Henry,41.2399,-89.9264,America/Chicago
Moss Point,Moss Point,MS,Mississippi,28059,Jackson,30.4241,-88.5289,America/Chicago
New Kensington,New Kensington,PA,Pennsylvania,42129,Westmoreland,40.5712,-79.7523,America/New_York
Grafton,Grafton,WI,Wisconsin,55089,Ozaukee,43.3204,-87.948,America/Chicago
Claiborne,Claiborne,LA,Louisiana,22073,Ouachita,32.5379,-92.1981,America/Chicago
Choctaw,Choctaw,OK,Oklahoma,40109,Oklahoma,35.4802,-97.2666,America/Chicago
Dranesville,Dranesville,VA,Virginia,51059,Fairfax,38.9955,-77.3693,America/New_York
Camp Verde,Camp Verde,AZ,Arizona,4025,Yavapai,34.569,-111.856,America/Phoenix
El Sobrante,El Sobrante,CA,California,6065,Riverside,33.8724,-117.4624,America/Los_Angeles
Macedonia,Macedonia,OH,Ohio,39153,Summit,41.3147,-81.4989,America/New_York
Lakeside,Lakeside,VA,Virginia,51087,Henrico,37.6132,-77.4768,America/New_York
Riviera Beach,Riviera Beach,MD,Maryland,24003,Anne Arundel,39.1623,-76.5257,America/New_York
Maili,Maili,HI,Hawaii,15003,Honolulu,21.4133,-158.1701,Pacific/Honolulu
Wyndham,Wyndham,VA,Virginia,51087,Henrico,37.6924,-77.6123,America/New_York
New Baltimore,New Baltimore,MI,Michigan,26099,Macomb,42.6904,-82.7398,America/Detroit
Mitchellville,Mitchellville,MD,Maryland,24033,Prince George's,38.9358,-76.8146,America/New_York
Crossville,Crossville,TN,Tennessee,47035,Cumberland,35.9526,-85.0295,America/Chicago
Centralia,Centralia,IL,Illinois,17121,Marion,38.5224,-89.1232,America/Chicago
Myrtle Grove,Myrtle Grove,NC,North Carolina,37129,New Hanover,34.123,-77.8834,America/New_York
Glen Rock,Glen Rock,NJ,New Jersey,34003,Bergen,40.9601,-74.125,America/New_York
Portales,Portales,NM,New Mexico,35041,Roosevelt,34.1754,-103.3565,America/Denver
Hasbrouck Heights,Hasbrouck Heights,NJ,New Jersey,34003,Bergen,40.8618,-74.0741,America/New_York
East Renton Highlands,East Renton Highlands,WA,Washington,53033,King,47.4718,-122.0854,America/Los_Angeles
Washington,Washington,IN,Indiana,18027,Daviess,38.6586,-87.1591,America/Indiana/Vincennes
Valley Falls,Valley Falls,RI,Rhode Island,44007,Providence,41.9233,-71.3924,America/New_York
Woodward,Woodward,OK,Oklahoma,40153,Woodward,36.4247,-99.4058,America/Chicago
Mays Chapel,Mays Chapel,MD,Maryland,24005,Baltimore,39.4343,-76.6516,America/New_York
Destrehan,Destrehan,LA,Louisiana,22089,St. Charles,29.9626,-90.3676,America/Chicago
Gardnerville Ranchos,Gardnerville Ranchos,NV,Nevada,32005,Douglas,38.8957,-119.7492,America/Los_Angeles
Honeygo,Honeygo,MD,Maryland,24005,Baltimore,39.4055,-76.4282,America/New_York
St. Peter,St. Peter,MN,Minnesota,27103,Nicollet,44.3295,-93.9658,America/Chicago
Celebration,Celebration,FL,Florida,12097,Osceola,28.3102,-81.551,America/New_York
Liberty Lake,Liberty Lake,WA,Washington,53063,Spokane,47.6686,-117.1036,America/Los_Angeles
Rosaryville,Rosaryville,MD,Maryland,24033,Prince George's,38.7672,-76.8266,America/New_York
River Edge,River Edge,NJ,New Jersey,34003,Bergen,40.9269,-74.0387,America/New_York
Key Largo,Key Largo,FL,Florida,12087,Monroe,25.1224,-80.412,America/New_York
Yeadon,Yeadon,PA,Pennsylvania,42045,Delaware,39.9325,-75.2527,America/New_York
Fort Campbell North,Fort Campbell North,KY,Kentucky,21047,Christian,36.6631,-87.4764,America/Chicago
Saddlebrooke,Saddlebrooke,AZ,Arizona,4021,Pinal,32.5576,-110.874,America/Phoenix
Monfort Heights,Monfort Heights,OH,Ohio,39061,Hamilton,39.1823,-84.6075,America/New_York
Eureka,Eureka,MO,Missouri,29189,St. Louis,38.5004,-90.6491,America/Chicago
Verde Village,Verde Village,AZ,Arizona,4025,Yavapai,34.7119,-111.9941,America/Phoenix
Weatherford,Weatherford,OK,Oklahoma,40039,Custer,35.538,-98.6853,America/Chicago
View Park-Windsor Hills,View Park-Windsor Hills,CA,California,6037,Los Angeles,33.9955,-118.3483,America/Los_Angeles
Somerset,Somerset,KY,Kentucky,21199,Pulaski,37.0834,-84.6109,America/New_York
Arkansas City,Arkansas City,KS,Kansas,20035,Cowley,37.0726,-97.0385,America/Chicago
Gladstone,Gladstone,OR,Oregon,41005,Clackamas,45.3864,-122.5934,America/Los_Angeles
Somersworth,Somersworth,NH,New Hampshire,33017,Strafford,43.2534,-70.8856,America/New_York
Winton,Winton,CA,California,6047,Merced,37.3854,-120.6173,America/Los_Angeles
Star,Star,ID,Idaho,16001,Ada,43.7026,-116.4914,America/Boise
Fenton,Fenton,MI,Michigan,26049,Genesee,42.7994,-83.7144,America/Detroit
Palos Heights,Palos Heights,IL,Illinois,17031,Cook,41.6637,-87.7958,America/Chicago
South Miami,South Miami,FL,Florida,12086,Miami-Dade,25.7079,-80.2952,America/New_York
Goulds,Goulds,FL,Florida,12086,Miami-Dade,25.5614,-80.388,America/New_York
Caño Martin Peña,Cano Martin Pena,PR,Puerto Rico,72127,San Juan,18.4309,-66.0507,America/Puerto_Rico
Richmond,Richmond,TX,Texas,48157,Fort Bend,29.5824,-95.7563,America/Chicago
Manchester,Manchester,VA,Virginia,51041,Chesterfield,37.4902,-77.5396,America/New_York
Red Bank,Red Bank,TN,Tennessee,47065,Hamilton,35.1117,-85.2962,America/New_York
Gig Harbor,Gig Harbor,WA,Washington,53053,Pierce,47.3352,-122.5964,America/Los_Angeles
Martinsville,Martinsville,IN,Indiana,18109,Morgan,39.4149,-86.4316,America/Indiana/Indianapolis
Bound Brook,Bound Brook,NJ,New Jersey,34035,Somerset,40.5676,-74.5383,America/New_York
Box Elder,Box Elder,SD,South Dakota,46103,Pennington,44.112,-103.0818,America/Denver
East Bethel,East Bethel,MN,Minnesota,27003,Anoka,45.3557,-93.2038,America/Chicago
Hamilton Square,Hamilton Square,NJ,New Jersey,34021,Mercer,40.2248,-74.6526,America/New_York
Archdale,Archdale,NC,North Carolina,37151,Randolph,35.9032,-79.9591,America/New_York
Niles,Niles,MI,Michigan,26021,Berrien,41.8346,-86.2473,America/Detroit
Linganore,Linganore,MD,Maryland,24021,Frederick,39.4127,-77.3014,America/New_York
Salem,Salem,OH,Ohio,39029,Columbiana,40.9049,-80.8492,America/New_York
Lake Elmo,Lake Elmo,MN,Minnesota,27163,Washington,44.9944,-92.9031,America/Chicago
Laurel,Laurel,FL,Florida,12115,Sarasota,27.1507,-82.4534,America/New_York
Big Lake,Big Lake,MN,Minnesota,27141,Sherburne,45.3417,-93.7434,America/Chicago
Miller Place,Miller Place,NY,New York,36103,Suffolk,40.9374,-72.9864,America/New_York
Wallington,Wallington,NJ,New Jersey,34003,Bergen,40.8536,-74.1069,America/New_York
Middleburg,Middleburg,FL,Florida,12019,Clay,30.0502,-81.9011,America/New_York
Alum Rock,Alum Rock,CA,California,6085,Santa Clara,37.3694,-121.8238,America/Los_Angeles
Endwell,Endwell,NY,New York,36007,Broome,42.1184,-76.0219,America/New_York
Poulsbo,Poulsbo,WA,Washington,53035,Kitsap,47.7417,-122.6407,America/Los_Angeles
Castle Pines,Castle Pines,CO,Colorado,8035,Douglas,39.4625,-104.8706,America/Denver
Elizabethtown,Elizabethtown,PA,Pennsylvania,42071,Lancaster,40.1533,-76.599,America/New_York
South Yarmouth,South Yarmouth,MA,Massachusetts,25001,Barnstable,41.6692,-70.2005,America/New_York
Winfield,Winfield,KS,Kansas,20035,Cowley,37.274,-96.95,America/Chicago
Picayune,Picayune,MS,Mississippi,28109,Pearl River,30.5322,-89.6724,America/Chicago
Muscoy,Muscoy,CA,California,6071,San Bernardino,34.1552,-117.3477,America/Los_Angeles
Evanston,Evanston,WY,Wyoming,56041,Uinta,41.2602,-110.9646,America/Denver
Little Chute,Little Chute,WI,Wisconsin,55087,Outagamie,44.2906,-88.3208,America/Chicago
Gulfport,Gulfport,FL,Florida,12103,Pinellas,27.7463,-82.7099,America/New_York
Mountain Top,Mountain Top,PA,Pennsylvania,42079,Luzerne,41.1353,-75.9045,America/New_York
Minden,Minden,LA,Louisiana,22119,Webster,32.6187,-93.2762,America/Chicago
Oak Hills,Oak Hills,OR,Oregon,41067,Washington,45.5405,-122.8413,America/Los_Angeles
Tarrytown,Tarrytown,NY,New York,36119,Westchester,41.0647,-73.8672,America/New_York
Green River,Green River,WY,Wyoming,56037,Sweetwater,41.5127,-109.471,America/Denver
Show Low,Show Low,AZ,Arizona,4017,Navajo,34.2671,-110.0384,America/Phoenix
Guttenberg,Guttenberg,NJ,New Jersey,34017,Hudson,40.7928,-74.0049,America/New_York
Mack,Mack,OH,Ohio,39061,Hamilton,39.1492,-84.6794,America/New_York
Richfield,Richfield,WI,Wisconsin,55131,Washington,43.2372,-88.2413,America/Chicago
Largo,Largo,MD,Maryland,24033,Prince George's,38.88,-76.8289,America/New_York
Mapleton,Mapleton,UT,Utah,49049,Utah,40.1188,-111.5742,America/Denver
Lawrenceburg,Lawrenceburg,KY,Kentucky,21005,Anderson,38.0332,-84.9031,America/New_York
New Baltimore,New Baltimore,VA,Virginia,51061,Fauquier,38.7495,-77.7151,America/New_York
Rossmoor,Rossmoor,CA,California,6059,Orange,33.7887,-118.0803,America/Los_Angeles
Los Alamitos,Los Alamitos,CA,California,6059,Orange,33.7971,-118.0592,America/Los_Angeles
Crowley,Crowley,LA,Louisiana,22001,Acadia,30.2175,-92.3752,America/Chicago
Shady Hills,Shady Hills,FL,Florida,12101,Pasco,28.4042,-82.5468,America/New_York
Brookhaven,Brookhaven,MS,Mississippi,28085,Lincoln,31.5803,-90.4432,America/Chicago
Milford,Milford,DE,Delaware,10005,Sussex,38.9091,-75.4227,America/New_York
Spring Lake,Spring Lake,NC,North Carolina,37051,Cumberland,35.1843,-78.9962,America/New_York
Lantana,Lantana,TX,Texas,48121,Denton,33.0926,-97.1214,America/Chicago
Lantana,Lantana,FL,Florida,12099,Palm Beach,26.5834,-80.0564,America/New_York
Lower Burrell,Lower Burrell,PA,Pennsylvania,42129,Westmoreland,40.5818,-79.7141,America/New_York
Douglas,Douglas,GA,Georgia,13069,Coffee,31.5065,-82.8544,America/New_York
Ringwood,Ringwood,NJ,New Jersey,34031,Passaic,41.1065,-74.2749,America/New_York
James Island,James Island,SC,South Carolina,45019,Charleston,32.7353,-79.9394,America/New_York
Irmo,Irmo,SC,South Carolina,45079,Richland,34.1018,-81.1956,America/New_York
Seven Hills,Seven Hills,OH,Ohio,39035,Cuyahoga,41.3803,-81.6736,America/New_York
Signal Hill,Signal Hill,CA,California,6037,Los Angeles,33.803,-118.1681,America/Los_Angeles
Bellmawr,Bellmawr,NJ,New Jersey,34007,Camden,39.8666,-75.0941,America/New_York
Franklin,Franklin,OH,Ohio,39165,Warren,39.5538,-84.2952,America/New_York
Vermillion,Vermillion,SD,South Dakota,46027,Clay,42.7811,-96.9256,America/Chicago
Dent,Dent,OH,Ohio,39061,Hamilton,39.1915,-84.6601,America/New_York
Lanham,Lanham,MD,Maryland,24033,Prince George's,38.962,-76.8421,America/New_York
Woodmere,Woodmere,LA,Louisiana,22051,Jefferson,29.8493,-90.0751,America/Chicago
La Riviera,La Riviera,CA,California,6067,Sacramento,38.5683,-121.3544,America/Los_Angeles
Newport East,Newport East,RI,Rhode Island,44005,Newport,41.5159,-71.2878,America/New_York
Emmaus,Emmaus,PA,Pennsylvania,42077,Lehigh,40.5352,-75.4978,America/New_York
Norton,Norton,OH,Ohio,39153,Summit,41.0294,-81.6461,America/New_York
Bucyrus,Bucyrus,OH,Ohio,39033,Crawford,40.8054,-82.9719,America/New_York
Mendota Heights,Mendota Heights,MN,Minnesota,27037,Dakota,44.8815,-93.14,America/Chicago
Mount Sinai,Mount Sinai,NY,New York,36103,Suffolk,40.9372,-73.0179,America/New_York
Miami Shores,Miami Shores,FL,Florida,12086,Miami-Dade,25.867,-80.1779,America/New_York
Half Moon Bay,Half Moon Bay,CA,California,6081,San Mateo,37.4685,-122.4382,America/Los_Angeles
Bayou Blue,Bayou Blue,LA,Louisiana,22057,Lafourche,29.6341,-90.6733,America/Chicago
Wakefield,Wakefield,VA,Virginia,51059,Fairfax,38.823,-77.2406,America/New_York
Middle Valley,Middle Valley,TN,Tennessee,47065,Hamilton,35.1877,-85.1959,America/New_York
Ontario,Ontario,OR,Oregon,41045,Malheur,44.0259,-116.976,America/Boise
Schiller Park,Schiller Park,IL,Illinois,17031,Cook,41.9586,-87.8693,America/Chicago
Hartsville,Hartsville,TN,Tennessee,47169,Trousdale,36.3921,-86.1568,America/Chicago
Markham,Markham,IL,Illinois,17031,Cook,41.6,-87.6904,America/Chicago
Lawrenceburg,Lawrenceburg,TN,Tennessee,47099,Lawrence,35.2497,-87.3325,America/Chicago
Roessleville,Roessleville,NY,New York,36001,Albany,42.6969,-73.7964,America/New_York
Minnehaha,Minnehaha,WA,Washington,53011,Clark,45.6577,-122.6204,America/Los_Angeles
Moss Bluff,Moss Bluff,LA,Louisiana,22019,Calcasieu,30.3039,-93.2051,America/Chicago
Town and Country,Town and Country,MO,Missouri,29189,St. Louis,38.6317,-90.479,America/Chicago
River Forest,River Forest,IL,Illinois,17031,Cook,41.895,-87.8194,America/Chicago
Gold Canyon,Gold Canyon,AZ,Arizona,4021,Pinal,33.3639,-111.423,America/Phoenix
